Date,MV,SV,VAR,DIA
2014-04-30,2750085.6491510263,2747149.7600628296,2768383.428354473,2206294.1725563407
2014-05-01,2744525.149298293,2741584.06779463,2761731.576517831,2203360.4480597414
2014-05-02,2748374.1665131063,2745394.271334341,2762612.2248365534,2196959.594612615
2014-05-05,2760718.6767524276,2757721.467294967,2768958.264946699,2199359.9146552878
2014-05-06,2747233.091697193,2744340.1678378354,2755203.211851238,2183357.7810374717
2014-05-07,2780904.7137629595,2778175.7945455653,2791684.0093959975,2200693.4257901055
2014-05-08,2769400.65402467,2766640.9258130384,2781606.6709455126,2204960.661421523
2014-05-09,2777434.551738633,2774656.9278758965,2788570.3091116603,2209894.6526203495
2014-05-12,2795156.7025853056,2792326.3585964353,2807464.868558904,2224296.572876384
2014-05-13,2807640.9977684515,2804879.501792576,2820671.07051659,2227630.3507134286
2014-05-14,2792768.1778054875,2790025.077710273,2804174.4449424655,2215095.34604614
2014-05-15,2768538.453625833,2765802.2134558745,2778968.3549227845,2194292.5723429793
2014-05-16,2780366.0962820933,2777571.238872244,2790496.3684729263,2195092.6790238703
2014-05-19,2784453.714941872,2781678.53099343,2793059.3285526736,2196426.190158688
2014-05-20,2761205.59004569,2758333.935753065,2765850.6186996326,2177890.385384718
2014-05-21,2787150.879455634,2784310.7593196235,2794060.557232132,2200026.6702226964
2014-05-22,2794797.3425849,2791917.7458288283,2801502.619573958,2202693.692492333
2014-05-23,2805238.0833265963,2802318.7588995323,2812184.551099558,2211361.5148686497
2014-05-27,2822025.2265115697,2819026.830437603,2824937.765800273,2219895.986131484
2014-05-28,2808032.8988003912,2804990.889179483,2810916.5762665933,2214828.643819176
2014-05-29,2829429.4566015233,2826364.361446921,2831114.62619885,2224029.87064942
2014-05-30,2831354.246802506,2828291.519707528,2833088.392043525,2226030.137351647
2014-06-02,2836467.9887744514,2833389.4267093753,2840233.5140269757,2229630.6174156554
2014-06-03,2845147.8771368554,2842067.434972959,2847643.407735575,2227230.2973729833
2014-06-04,2859130.0722505264,2856090.867137507,2858669.7131265914,2228697.159621283
2014-06-05,2867520.6707475055,2864438.8913031328,2871587.7079495788,2242165.6220829445
2014-06-06,2872208.572567906,2869089.26704335,2879402.8193716896,2254700.6267502336
2014-06-09,2493874.4936850904,2492331.7289084364,2648898.5350536597,2256834.2445659423
2014-06-10,2493057.3829255565,2491525.649279546,2650030.7421863433,2258301.106814242
2014-06-11,2479649.1104295943,2478227.6771723055,2637490.5318889003,2244965.9954660623
2014-06-12,2454610.768181276,2453254.999195994,2610298.775154028,2230830.7774369917
2014-06-13,2455729.969783546,2454394.3460334577,2614625.286154921,2235231.364181891
2014-06-16,2450130.0430473313,2448703.79453046,2608460.4983215244,2236164.8219762635
2014-06-17,2450696.8191293036,2449212.1069748886,2609662.595239539,2240298.7064941996
2014-06-18,2466230.6613130486,2464763.2973933355,2626984.549077904,2252700.3600480068
2014-06-19,2484505.652830042,2483115.8928474546,2644136.78156525,2254833.9778637155
2014-06-20,2497812.475265342,2496513.0812656423,2662633.4046517364,2254700.6267502336
2014-06-23,2491078.402176314,2489777.0906514777,2656228.306102516,2252433.657821043
2014-06-24,2482075.6803900395,2480824.18296371,2646791.051333762,2238565.142018936
2014-06-25,2486785.983698416,2485607.2973683737,2655898.030185011,2244032.53767169
2014-06-26,2487803.15421937,2486587.5929425973,2655503.9435766875,2241365.515402054
2014-06-27,2487006.1433201204,2485737.9575979416,2656051.410533312,2242565.6754233898
2014-06-30,2475646.3976444304,2474387.834025337,2644472.9467416657,2238831.8442458995
2014-07-01,2487493.4359907215,2486187.523983854,2657455.000186294,2256300.840112015
2014-07-02,2490491.8191601858,2489204.0216550636,2662886.3508305093,2258967.862381651
2014-07-03,2506075.0474383533,2504803.1715049706,2680339.1574976454,2273236.431524203
2014-07-07,2495807.5137119754,2494507.357604556,2667721.987100122,2265102.013601814
2014-07-08,2482387.723251878,2481148.792483314,2653294.675105039,2251633.551140152
2014-07-09,2498587.7589848894,2497399.8062244416,2669355.6794815627,2261368.1824243236
2014-07-10,2487209.8599710544,2486060.356713541,2656819.593371025,2253100.413388452
2014-07-11,2495986.34727604,2494820.3793576057,2667781.034466517,2256300.840112015
2014-07-14,2515842.2692112224,2514710.376991678,2687877.6994485375,2270836.111481531
2014-07-15,2503631.7178300805,2502448.14520903,2677603.161430356,2272036.2715028673
2014-07-16,2492559.5939482045,2491393.8931015935,2679617.599206898,2281237.498333111
2014-07-17,2484250.443063198,2483116.272101456,2672585.2631839216,2261768.235764769
2014-07-18,2502712.930762385,2501581.717774079,2689089.2893742984,2274703.2937725033
2014-07-21,2490596.6613093372,2489430.2890019016,2678410.2876690114,2269369.2492332314
2014-07-22,2499595.5818119217,2498380.789481625,2689483.561619296,2276836.911588212
2014-07-23,2481691.731239618,2480477.5217778436,2671104.216895379,2274436.5915455394
2014-07-24,2465665.5814270955,2464461.025058621,2650165.3327215905,2272836.378183758
2014-07-25,2453944.8661245815,2452737.9845783347,2637862.518981237,2255767.435658088
2014-07-28,2462216.0749306977,2461044.5705272225,2644068.1670778748,2259101.213495133
2014-07-29,2445225.972688959,2444022.996477818,2626799.5859825835,2250700.0933457795
2014-07-30,2430361.1136047733,2429064.061300196,2608347.5900614965,2246699.5599413253
2014-07-31,2383807.73965295,2382479.1083336235,2557870.703526476,2204160.554740632
2014-08-01,2394611.1322327442,2393375.314317901,2568315.2139622197,2194559.2745699426
2014-08-04,2395895.684948767,2394664.312759657,2573524.9393309564,2204693.9591945596
2014-08-05,2381338.859201951,2380014.4604711714,2555550.2608573106,2185891.4521936257
2014-08-06,2382280.1494229995,2381015.5751505354,2557407.536341696,2189625.283371116
2014-08-07,2362801.0176429143,2361416.8467158116,2537559.1846251497,2180957.4609947996
2014-08-08,2382722.6376520316,2381264.157695429,2560045.614595336,2204827.3103080415
2014-08-11,2384745.50542244,2383247.7565888413,2563994.941158237,2207627.6836911594
2014-08-12,2388142.590871521,2386660.8171281368,2570482.2665777192,2206827.5770102683
2014-08-13,2409806.1924460037,2408344.5324962577,2592892.4824344874,2220162.688358448
2014-08-14,2420747.2957112105,2419213.2143843616,2604830.6682195477,2228297.1062808377
2014-08-15,2413552.5481971544,2412025.5126123587,2599399.4269056777,2218295.7727697026
2014-08-18,2439563.3324844674,2438061.169804514,2626886.5169725195,2241098.81317509
2014-08-19,2455535.3883619998,2453810.531223433,2645214.5264101382,2252166.955594079
2014-08-20,2461185.243375333,2459283.19630036,2650699.248218662,2261634.884651287
2014-08-21,2470618.467856656,2468722.4161626603,2661234.5098587098,2269369.2492332314
2014-08-22,2466181.0689217797,2464275.151588922,2655514.671316656,2265235.364715296
2014-08-25,2475447.6670382754,2473534.856550438,2665458.416629879,2275236.6982264305
2014-08-26,2482435.8934094254,2480528.462095297,2673843.838372915,2279370.582744366
2014-08-27,2496208.096694677,2494350.94498253,2688054.5238837465,2280437.3916522204
2014-08-28,2489305.6002168995,2487423.545089358,2682589.1395066967,2277236.9649286573
2014-08-29,2492252.2496943544,2490336.1839148756,2689057.7553793485,2278703.827176957
2014-09-02,2480105.335268904,2478314.857287721,2676037.881567796,2274703.2937725033
2014-09-03,2483801.1417042264,2482159.627391021,2678450.3772647083,2276570.209361248
2014-09-04,2485713.381058844,2484042.1477412684,2682974.1528330348,2275770.1026803576
2014-09-05,2492650.246810246,2490933.7403994636,2692453.362659975,2283637.8183757835
2014-09-08,2497575.8008355782,2495827.9959170874,2696713.731579215,2281104.1472196295
2014-09-09,2494291.331325638,2492648.315807103,2693770.7544520604,2268569.1425523404
2014-09-10,2495720.0400889143,2494032.3533439646,2689672.2953991033,2275903.453793839
2014-09-11,2489855.3950233143,2488165.2875422253,2684354.5967416596,2273769.8359781303
2014-09-12,2479612.375696445,2477924.613427282,2671174.031801977,2265635.418055741
2014-09-15,2478082.983846931,2476371.539899724,2669360.7837689063,2271236.1648219763
2014-09-16,2496206.785181673,2494490.0970734055,2689158.931515509,2285371.382851047
2014-09-17,2494768.6485956907,2492977.077774732,2686339.3795168838,2288038.405120683
2014-09-18,2507781.5817425377,2505960.6435445165,2700976.365041038,2301773.5698093083
2014-09-19,2514571.344037233,2512746.0993013754,2704750.9806888415,2299639.951993599
2014-09-22,2505667.006435205,2503865.3531243326,2692597.685960235,2285771.4361914922
2014-09-23,2485231.8664667574,2483412.7327845707,2669245.3562327744,2269769.3025736767
2014-09-24,2518729.1489086947,2516908.955044792,2705072.257188624,2290838.7785038007
2014-09-25,2477997.699222159,2476168.15894109,2659703.3844353524,2255900.7867715694
2014-09-26,2493924.8413404063,2492033.2014029496,2675610.182848703,2276303.507134285
2014-09-29,2497730.885222971,2495847.586997923,2677836.926472863,2271369.5159354582
2014-09-30,2482295.3915079045,2480474.0997194997,2662099.700472021,2267902.3869849313
2014-10-01,2446164.5448058513,2444354.07218631,2623151.555352724,2236031.470862782
2014-10-02,2442990.6775651113,2441115.748046193,2619358.3095602007,2235631.4175223364
2014-10-03,2469520.2601674898,2467598.4807255575,2645874.979330175,2263235.0980130685
2014-10-06,2456614.14852349,2454659.7760961778,2634564.3787109028,2261234.8313108417
2014-10-07,2418457.4143051356,2416524.8633533204,2591203.9969480513,2225096.6795572746
2014-10-08,2467363.202087239,2465440.4435256873,2646813.716074363,2261901.586878251
2014-10-09,2422793.184617047,2420849.760465745,2595471.553942504,2218162.421656221
2014-10-10,2416060.2913318207,2414180.3325473983,2582629.26321454,2203093.745832778
2014-10-13,2379747.4508930356,2377894.487271683,2543494.445596293,2172689.691958928
2014-10-14,2374231.282858975,2372311.8181647095,2538983.8061512266,2174023.203093746
2014-10-15,2357268.0721594943,2355486.675310278,2521286.839243547,2150686.7582344315
2014-10-16,2378290.4239335414,2376552.01494545,2545141.284373341,2146686.2248299774
2014-10-17,2430827.66999956,2429097.8173890742,2601787.830115002,2179623.9498599814
2014-10-20,2443118.314088768,2441296.680708949,2612349.5380221857,2182290.9721296174
2014-10-21,2479857.6542793293,2477936.135837686,2656415.1675725146,2210961.461528204
2014-10-22,2449950.8846415184,2448150.9526703875,2625118.741501835,2192025.6034137886
2014-10-23,2478162.780840266,2476326.926045316,2663896.3027522084,2219629.283904521
2014-10-24,2497525.0543660824,2495712.915700939,2687681.8127734154,2236831.5775436726
2014-10-27,2505210.6542617893,2503400.8674234566,2693502.9381816685,2238698.4931324176
2014-10-28,2526996.4291784326,2525129.94132513,2720360.8648998467,2262434.9913321775
2014-10-29,2529773.608001343,2527945.750988455,2722590.3678796133,2258967.862381651
2014-10-30,2548710.7762379283,2546867.6262390846,2738715.526632533,2288305.1073476463
2014-10-31,2570880.406452542,2569070.5366871087,2766123.675503872,2312975.0633417787
2014-11-03,2569697.497535862,2567925.861419383,2763291.74565089,2311774.903320443
2014-11-04,2577103.4375373684,2575364.6683498006,2767999.7866841047,2313108.414455261
2014-11-05,2584277.573770842,2582619.5993705085,2777056.4905479103,2327643.685824777
2014-11-06,2592946.2410097085,2591221.597988804,2790779.2386145093,2337511.6682224297
2014-11-07,2573002.9264939176,2571160.8971481514,2769767.9863325125,2341378.850513402
2014-11-10,2587836.9645715863,2586015.664753683,2786451.226756898,2346312.8417122285
2014-11-11,2599614.2470049537,2597815.4214579035,2798701.01063124,2347246.2995066014
2014-11-12,2604149.486654269,2602319.810219089,2803110.527495623,2347513.001733565
2014-11-13,2615512.4791992763,2613622.0824073902,2810380.6350155175,2352847.0462728366
2014-11-14,2612083.941111918,2610196.977417373,2805463.88529993,2351646.8862515003
2014-11-17,2622729.828616128,2620920.3201503125,2817650.5480981073,2353513.8018402457
2014-11-18,2651720.543973926,2650056.1544030006,2844012.383150967,2359781.30417389
2014-11-19,2642778.0015481967,2641009.718248654,2830219.023221623,2359381.2508334448
2014-11-20,2644493.0724383267,2642665.5289714574,2836144.091334089,2363648.4864648622
2014-11-21,2655844.6653090506,2653961.9018865884,2851746.491639081,2369649.2865715427
2014-11-24,2663136.8272532686,2661211.9607872097,2855316.713319925,2370982.7977063614
2014-11-25,2670320.0665023793,2668506.343329592,2863325.5722881514,2373116.4155220697
2014-11-26,2669591.6855911473,2667735.8572380487,2864986.194661168,2373783.171089479
2014-11-28,2673329.7961254427,2671410.752462369,2860863.806046202,2374983.331110815
2014-12-01,2656483.517024191,2654636.166200153,2847389.3538287343,2368315.775436725
2014-12-02,2664185.0236634496,2662399.9427156565,2857898.444489824,2381117.4823309775
2014-12-03,2672289.9706369466,2670514.2032716325,2867340.90569638,2386451.52687025
2014-12-04,2659694.476618934,2657863.63176101,2855790.896085334,2384717.9623949863
2014-12-05,2671305.870598803,2669461.817565201,2865047.5350328106,2393785.8381117485
2014-12-08,2632704.166263713,2630778.796346648,2824881.142783084,2380850.780104014
2014-12-09,2632721.194441077,2630862.058751907,2826876.429089633,2373116.4155220697
2014-12-10,2578731.7166362465,2576897.0858591367,2771114.781554416,2337511.6682224297
2014-12-11,2587701.0728249396,2585861.538628903,2780692.665405084,2347379.650620083
2014-12-12,2554773.7072130395,2552947.557831785,2744384.9376274757,2306974.263235098
2014-12-15,2538542.927265399,2536622.857066266,2727787.971399558,2290838.7785038007
2014-12-16,2520448.198171004,2518541.0011184625,2701851.2022511875,2278303.7738365117
2014-12-17,2577997.7878278242,2576149.0654464895,2760062.0985219334,2314841.978930524
2014-12-18,2638018.086662212,2636233.9774419693,2827853.2341692406,2370849.446592879
2014-12-19,2634989.8185740435,2633111.385785115,2826115.1461164374,2368982.531004134
2014-12-22,2657698.6543293674,2655737.0429958533,2849738.5902027814,2391785.5714095216
2014-12-23,2660164.1497521102,2658127.8953777147,2853296.0002446766,2400720.096012802
2014-12-24,2660846.09536079,2658790.0303811682,2853186.1771522877,2400720.096012802
2014-12-26,2669695.1402511597,2667633.3295233743,2860326.155498305,2402853.7138285106
2014-12-29,2669852.9958981513,2667732.766556918,2857381.2546439664,2401786.9049206562
2014-12-30,2664905.4619873627,2662820.704363916,2850748.107653597,2393119.0825443394
2014-12-31,2631607.047669277,2629440.388964048,2815535.3889220147,2372049.6066142153
2015-01-02,2625394.8092844845,2623302.667535055,2810945.1816563704,2372849.7132951063
2015-01-05,2585365.9282378703,2583323.666938344,2761964.79295768,2331510.868115749
2015-01-06,2576531.777071528,2574532.1329871435,2750278.2937088986,2312174.956660888
2015-01-07,2613331.6496623787,2611195.9230100913,2789074.6764227874,2341512.201626884
2015-01-08,2676896.671566938,2674775.3063676534,2859310.666446533,2383784.5046006134
2015-01-09,2651888.7818926214,2649800.7621796047,2832554.4643553104,2363248.433124417
2015-01-12,2633225.3296737312,2631134.1048045484,2811534.1146026603,2350180.0240032007
2015-01-13,2637561.640148369,2635513.6883456595,2813909.9304581247,2346712.8950526738
2015-01-14,2624792.2117815716,2622795.2596100587,2802498.1183341467,2321109.481264169
2015-01-15,2623670.73543807,2621799.3771787737,2798324.070404212,2307774.369915989
2015-01-16,2643264.3972820304,2641265.7060004165,2821885.4140753946,2329243.899186558
2015-01-20,2634864.8548576455,2632852.725171455,2813873.083569915,2332310.9747966398
2015-01-21,2673874.57232988,2671971.2877798914,2855371.831282854,2338311.7749033207
2015-01-22,2741452.6560081393,2739543.9386064205,2928424.913519742,2372583.0110681425
2015-01-23,2705722.314490158,2703767.215122269,2890597.8843443915,2352446.9929323914
2015-01-26,2707001.006569832,2705006.2589807543,2891083.3118174705,2353647.152953727
2015-01-27,2660966.662417867,2658987.0178297996,2824927.4187451373,2314841.978930524
2015-01-28,2665369.9069949985,2663177.600826876,2818488.445902829,2289905.3207094283
2015-01-29,2729565.2703670757,2727152.27932819,2874643.5286176037,2318975.86344846
2015-01-30,2675807.1349810087,2673465.493995378,2815761.9022043813,2286304.8406454194
2015-02-02,2695948.6399236186,2693633.106274161,2840114.900372228,2310574.743299107
2015-02-03,2724268.8939926187,2721841.895107019,2873407.3923170553,2351380.184024537
2015-02-04,2718805.1123310807,2716304.30762254,2865392.6946834195,2354047.206294173
2015-02-05,2741701.230813646,2739192.839347359,2893219.917281755,2380984.131217496
2015-02-06,2720551.13566403,2717990.293795426,2871523.611118852,2374849.979997333
2015-02-09,2700171.985589292,2697583.271381629,2854056.514983283,2361514.8686491535
2015-02-10,2735020.6394440564,2732410.7793651167,2889757.263173045,2380450.7267635684
2015-02-11,2743035.375716286,2740473.2973021697,2896008.2054337,2382984.397919723
2015-02-12,2745301.3297961513,2742612.860526439,2901641.943688364,2398186.424856648
2015-02-13,2756194.0598556343,2753498.169878489,2914463.784458437,2404853.980530738
2015-02-17,2756136.900614835,2753432.2513556085,2915826.8148712744,2407921.056140819
2015-02-18,2760640.5282119215,2757902.3714146414,2917421.86002046,2406587.545006001
2015-02-19,2764293.51782402,2761566.1687054043,2917703.075026735,2401520.202693693
2015-02-20,2803806.601617414,2801016.1566528273,2958860.228540885,2415522.069609281
2015-02-23,2828464.214164823,2825873.753731469,2985380.201128725,2412588.345112682
2015-02-24,2825958.57525222,2823110.1808548123,2985697.7258131388,2425790.1053473796
2015-02-25,2828184.830113023,2825403.1842348827,2985362.209516552,2426456.860914789
2015-02-26,2828493.2041859166,2825795.912152442,2981784.677563048,2427123.616482198
2015-02-27,2818539.2378324256,2815887.7179713193,2970387.9414445395,2416188.8251766902
2015-03-02,2844063.4286161517,2841325.3988142405,2995320.557285971,2436058.1410854785
2015-03-03,2829490.7998896306,2826648.3059512875,2976936.502878981,2425256.700893453
2015-03-04,2829657.1140319766,2826948.6034826473,2975651.8388752826,2410721.429523937
2015-03-05,2834319.510233899,2831582.2912348914,2981861.2512113196,2415922.122949727
2015-03-06,2787947.0423357296,2785189.891048842,2931961.198527262,2378983.864515269
2015-03-09,2819123.76215233,2816379.5599644776,2964798.6874848716,2397653.0204027207
2015-03-10,2770651.807981737,2767988.7664482067,2912825.2115506404,2356180.8241098817
2015-03-11,2755020.439273426,2752331.1751371133,2901334.485551878,2351646.8862515003
2015-03-12,2793927.753824712,2791165.813373095,2936891.9170355606,2386584.877983731
2015-03-13,2790086.9812970315,2787416.487357562,2932605.4168940037,2367782.370982798
2015-03-16,2842456.767838378,2839802.214482665,2986624.747076783,2397386.318175757
2015-03-17,2824552.2617399488,2821862.157284047,2965234.8223778643,2380317.375650087
2015-03-18,2867027.298920936,2864405.154507814,3014333.8506642017,2410054.6739565274
2015-03-19,2859006.534682024,2856482.4012645767,3006288.601623427,2395786.1048139753
2015-03-20,2858483.132631412,2855791.769907882,3007933.0670314985,2413121.749566609
2015-03-23,2862739.250348496,2860182.423079205,3011075.020713097,2411654.8873183094
2015-03-24,2849513.4670332135,2846940.1703939885,2995674.1956977453,2398053.073743166
2015-03-25,2806066.8259332813,2803612.1033238466,2949516.770064164,2359247.899719963
2015-03-26,2800082.5100003337,2797684.2750071753,2942475.3233774398,2353380.450726764
2015-03-27,2813765.8209310886,2811328.891266972,2960359.677151576,2357781.037471663
2015-03-30,2868900.590150491,2866484.554419675,3015386.476179945,2392185.624749967
2015-03-31,2826324.6424783515,2823899.3959398917,2970396.8289311673,2368049.0732097616
2015-04-01,2801494.1636695773,2799054.627052438,2946149.9387922646,2356847.5796772907
2015-04-02,2803818.5024638055,2801281.3125374876,2948709.0648958283,2364715.2953727166
2015-04-06,2820051.271575358,2817465.996954815,2968969.931292859,2381517.535671423
2015-04-07,2820405.128598313,2817826.03698902,2967108.543079088,2379250.5667422325
2015-04-08,2834058.5711513082,2831428.9280596306,2980140.9671849147,2383651.153487132
2015-04-09,2840495.407930817,2837940.279914564,2987358.973320123,2392318.975863449
2015-04-10,2860578.4069554345,2858013.2225232674,3010615.7880382463,2405254.033871183
2015-04-13,2852232.2864879803,2849725.4651296297,3002359.738731667,2395519.4025870115
2015-04-14,2859023.720946568,2856565.0371700246,3010185.7042208905,2402720.362715029
2015-04-15,2832491.7179262186,2829968.582249126,2990542.2287018397,2412054.9406587547
2015-04-16,2859927.681461683,2857562.0415841416,3020484.49982611,2412454.9939992
2015-04-17,2814367.875500219,2812000.4759667097,2971826.536826521,2372849.7132951063
2015-04-20,2838510.8391310186,2836053.2782447594,2997529.863968183,2400720.096012802
2015-04-21,2838109.0011342447,2835629.562068744,2996647.5508067226,2390452.0602747034
2015-04-22,2838869.9235604326,2836430.8231064663,2996516.092183713,2401120.149353247
2015-04-23,2829892.229544344,2827448.734629015,2989445.6926045627,2405254.033871183
2015-04-24,2840537.537606829,2838188.1882414324,3008915.8664262514,2407521.0028003734
2015-04-27,2805194.806999768,2802848.1801585006,2974987.589182667,2402587.011601547
2015-04-28,2818964.5080462713,2816736.8353210823,2994161.5990319913,2411521.5362048275
2015-04-29,2778293.3797861557,2776050.41915858,2953446.1496665822,2401253.500466729
2015-04-30,2740318.4794415743,2738131.7856909363,2914137.7921887073,2376050.1400186694
2015-05-01,2775370.0510250204,2773101.266945097,2949561.685795296,2398986.5315375384
2015-05-04,2778387.579607591,2776133.740390015,2955236.0098542906,2406187.4916655556
2015-05-05,2757497.3500647214,2755326.7897345424,2931643.970917536,2387118.2824376584
2015-05-06,2752431.634446171,2750288.153302262,2923532.2828578604,2378850.513401787
2015-05-07,2768285.051624069,2766094.9655059595,2940175.808660172,2390718.7625016673
2015-05-08,2807165.005509039,2804831.0838001603,2980434.854763249,2424989.998666489
2015-05-11,2795992.7200042494,2793642.5529899984,2970695.205691442,2414721.9629283906
2015-05-12,2792961.8923208956,2790584.2917809524,2965844.435038103,2409921.322843046
2015-05-13,2802319.1710258597,2800048.1366227055,2977552.284492917,2410321.376183491
2015-05-14,2843986.424859936,2841739.769395544,3022141.230646144,2434191.225496733
2015-05-15,2851040.7536325343,2848777.46299872,3028898.683741055,2433391.118815842
2015-05-18,2857956.179838873,2855672.2161326627,3035194.27000586,2436058.1410854785
2015-05-19,2876192.933031255,2874069.8360663606,3048276.6379649937,2439391.9189225235
2015-05-20,2876326.2892441656,2874247.8617525487,3051275.3945170906,2436458.1944259237
2015-05-21,2868628.858327298,2866482.8294087634,3045399.9007468135,2437525.003333778
2015-05-22,2846814.3341499176,2844657.03220692,3022395.347596071,2430457.394319243
2015-05-26,2818241.209543378,2816133.0553545286,2992948.3288901886,2405254.033871183
2015-05-27,2834948.495863033,2832812.359991916,3013409.1267238637,2420589.41192159
2015-05-28,2818551.9830898517,2816394.964566743,2997456.2993184933,2417522.3363115084
2015-05-29,2807479.625771889,2805411.3227945385,2987119.103920908,2401786.9049206562
2015-06-01,2809236.7255329005,2807129.6966644996,2988115.6975628273,2405654.0872116284
2015-06-02,2797343.023044029,2795123.628801096,2973266.505162884,2402320.3093745834
2015-06-03,2807055.53698696,2804764.408260889,2982513.2906223177,2412054.9406587547
2015-06-04,2776072.790406071,2773850.1371192974,2949206.692288388,2389785.304707295
2015-06-05,2765693.971468707,2763522.1228202963,2939761.507113863,2380317.375650087
2015-06-08,2765213.722038666,2763073.542202075,2938507.346404593,2371116.148819843
2015-06-09,2764176.740629285,2762063.5481706113,2939396.4451366668,2369782.637685025
2015-06-10,2794582.8875955557,2792433.2123958436,2975362.64023877,2401120.149353247
2015-06-11,2807296.6033588257,2805139.7371215713,2986883.9909974937,2408854.5139351916
2015-06-12,2782933.6558899432,2780741.978494197,2959889.1837053117,2388718.49579944
2015-06-15,2782272.325381195,2780157.2568935854,2958527.396311884,2374983.331110815
2015-06-16,2810758.700307811,2808738.6592724444,2987986.1747113145,2389785.304707295
2015-06-17,2805042.2040681825,2802929.8510299134,2981531.348519914,2393385.7847713027
2015-06-18,2834378.4871329614,2832220.545410826,3012625.7666577,2418055.7407654356
2015-06-19,2825005.536725901,2822796.496926242,3001875.6928496007,2397119.615948793
2015-06-22,2833534.7036715965,2831289.1333193607,3010935.1571961944,2412588.345112682
2015-06-23,2851660.8559123804,2849535.9738064,3030851.93806898,2415255.367382318
2015-06-24,2809682.0915173707,2807480.017731074,2985964.2117260243,2392452.3269769303
2015-06-25,2825851.699958374,2823772.5957749295,3002922.5085106418,2382317.6423523137
2015-06-26,2843879.959171861,2841845.5022886735,3018025.166878745,2388718.49579944
2015-06-29,2790441.3777279537,2788473.049601147,2962384.7895494653,2342178.9571942925
2015-06-30,2794329.873597468,2792345.530601284,2966123.040007371,2344579.277236965
2015-07-01,2821359.272826876,2819347.1857530144,2990859.0397067997,2365648.753167089
2015-07-02,2808706.462850975,2806683.055778706,2977524.371301096,2360981.4641952263
2015-07-06,2806922.2099854737,2804904.6804899354,2973484.2706432827,2356047.4729963997
2015-07-07,2814429.4822163107,2812269.554046421,2978693.9830915644,2368715.8287771703
2015-07-08,2777110.522932042,2774960.099021506,2938776.395221415,2333644.4859314575
2015-07-09,2787145.3360087886,2784998.410176876,2948418.286874654,2337111.6148819844
2015-07-10,2831132.0351090017,2828986.954841981,2992952.058852449,2365782.104280571
2015-07-13,2853968.974505964,2851708.213469862,3019359.5167545825,2394985.9981330847
2015-07-14,2882903.736555998,2880696.842563858,3050589.06778442,2404720.629417256
2015-07-15,2890801.670312635,2888640.476252223,3058544.3100371193,2404853.980530738
2015-07-16,2884645.7832871117,2882446.1035027956,3053391.5630384786,2414588.6118149087
2015-07-17,2864093.7854043073,2861875.665887668,3032153.4233342493,2407521.0028003734
2015-07-20,2853719.9629162196,2851507.7069153236,3019387.028825952,2409521.2695026007
2015-07-21,2828894.045867998,2826625.1070080483,2995626.6316838497,2386584.877983731
2015-07-22,2822136.3037357153,2819784.8850813024,2980463.3753316533,2377650.353380451
2015-07-23,2796689.6172383847,2794305.393190074,2950897.7689775643,2362448.326443526
2015-07-24,2766537.892619434,2764165.601354639,2919963.5750732296,2340578.7438325114
2015-07-27,2750571.0134740034,2748278.4909842703,2904184.0579991415,2323376.450193359
2015-07-28,2801818.2065598173,2799585.1385489865,2961839.4786443147,2348446.459527937
2015-07-29,2815095.656694337,2812750.4206997203,2975301.9176014317,2363781.8375783437
2015-07-30,2806909.4326256136,2804578.122373181,2969101.268973397,2363248.433124417
2015-07-31,2821754.431896474,2819423.678592625,2983612.612221675,2356047.4729963997
2015-08-03,2807673.4493107484,2805340.2293120353,2968785.9931330173,2343645.8194425926
2015-08-04,2800923.4126294875,2798559.9571990445,2964461.6398347155,2337911.721562875
2015-08-05,2840362.0033498793,2838086.186838467,3003436.480331292,2338445.1260168026
2015-08-06,2813046.9893568656,2810780.5674567455,2973709.308206898,2323243.0990798776
2015-08-07,2802184.017644023,2799901.005191511,2964692.3902853224,2318175.756767569
2015-08-10,2834784.898100325,2832430.570218965,3001167.3679089737,2349513.2684357916
2015-08-11,2811765.150729324,2809433.305709837,2974493.32571194,2321776.236831578
2015-08-12,2797448.711961417,2795095.62968319,2963790.047792797,2323109.7479663957
2015-08-13,2799486.851916146,2796998.745276248,2960553.980249866,2324443.259101214
2015-08-14,2807977.6827958957,2805465.7724097515,2971197.0467138584,2332310.9747966398
2015-08-17,2842085.270489437,2839724.1816840274,3006606.4372381144,2342979.0638751835
2015-08-18,2854039.1669061002,2851560.825389851,3021598.999141796,2338045.0726763573
2015-08-19,2822009.252123961,2819489.4912089384,2984686.6615578467,2316842.2456327514
2015-08-20,2759954.5555768767,2757519.3515129746,2919900.6880225753,2269902.6536871586
2015-08-21,2677193.874278817,2674910.9492456787,2832212.6705610594,2192425.656754234
2015-08-24,2567559.332758837,2565250.372617617,2718540.391403929,2112014.93532471
2015-08-25,2540547.294385418,2538289.5863470105,2688562.412827802,2086811.5748766505
2015-08-26,2631282.456761562,2628893.5862605455,2785088.8648897475,2169089.2118949196
2015-08-27,2700293.895052549,2697970.156364997,2858798.464655303,2219629.283904521
2015-08-28,2691759.6372408764,2689366.1920201755,2851297.165898672,2218029.0705427392
2015-08-31,2658805.3316430273,2656436.7525295084,2819612.3181368993,2202693.692492333
2015-09-01,2596369.490955506,2594108.328510313,2751022.1431066487,2139751.966928924
2015-09-02,2646250.611101357,2643836.0358000267,2804034.331599818,2179757.3009734633
