"","Date","Close","AA","AAPL","AXP","BA","BAC","C","CAT","CSCO","CVX","DD","DIS","DWDP","GE","GM","GS","HD","HPE","IBM","INTC","JNJ","JPM","KO","KRFT","MCD","MMM","MRK","MSFT","NKE","PFE","PG","T","TRV","UNH","UTX","V","VZ","WBA","WMT","XOM","v.INDU","v.DIA","v.Divisor","AA.1","AAPL.1","AXP.1","BA.1","BAC.1","C.1","CAT.1","CSCO.1","CVX.1","DD.1","DIS.1","DWDP.1","GE.1","GM.1","GS.1","HD.1","HPE.1","IBM.1","INTC.1","JNJ.1","JPM.1","KO.1","KRFT.1","MCD.1","MMM.1","MRK.1","MSFT.1","NKE.1","PFE.1","PG.1","T.1","TRV.1","UNH.1","UTX.1","V.1","VZ.1","WBA.1","WMT.1","XOM.1","v.posrows"
"31",2009-05-12,90.970001,NA,124.42,25.45,44.1,12.26,3.66,38.06,18.72,69.19,28.11,24.32,17.04,13.68,NA,135.41,24.64,NA,103.94,15.21,55,35.36,44.4,NA,53.97,59.53,24.98,19.89,50.98,14.93,50.94,25.73,38.76,27.32,52.84,65.22,30.4,31.44,50.9,70.82,8469.11,84.46,0.14748072,0,0,25.45,44.1,12.26,3.66,38.06,0,69.19,28.11,24.32,0,13.68,0,0,24.64,0,103.94,15.21,55,35.36,44.4,0,53.97,59.53,24.98,19.89,0,14.93,50.94,25.73,0,0,52.84,0,30.4,0,50.9,70.82,26
"32",2009-05-13,88.68,NA,119.49,24.09,42.95,11.01,3.41,36.08,18.05,68.1,26.63,23.6,15.58,12.91,NA,129.26,24.83,NA,102.26,15.13,55.15,34.05,43.63,NA,53.49,56.94,25.67,19.75,49.52,15.27,50.96,25.24,38.93,27.66,50.61,64.47,29.75,30.16,50.03,69.77,8284.89,82.87,0.14748072,0,0,24.09,42.95,11.01,3.41,36.08,0,68.1,26.63,23.6,0,12.91,0,0,24.83,0,102.26,15.13,55.15,34.05,43.63,0,53.49,56.94,25.67,19.75,0,15.27,50.96,25.24,0,0,50.61,0,29.75,0,50.03,69.77,26
"33",2009-05-14,89.440002,NA,122.95,24.72,43.44,11.31,3.55,36.07,18.09,67.85,26.97,23.48,16.52,13.04,NA,133.6,24.53,NA,101.05,15.54,55.02,35.54,44.9,NA,53.57,57.94,26.05,20.06,50.95,15.34,50.8,24.98,39.95,27.8,51.51,64.52,29.98,30.14,49.1,69.76,8331.32,83.13,0.14748072,0,0,24.72,43.44,11.31,3.55,36.07,0,67.85,26.97,23.48,0,13.04,0,0,24.53,0,101.05,15.54,55.02,35.54,44.9,0,53.57,57.94,26.05,20.06,0,15.34,50.8,24.98,0,0,51.51,0,29.98,0,49.1,69.76,26
"34",2009-05-15,88.709999,NA,122.42,24.23,43,10.67,3.48,35.74,17.92,65.88,26.93,23.41,16.47,12.86,NA,134.4,24.4,NA,101.37,15.19,55.41,34.91,44.96,NA,53.46,57.92,25.47,20.22,49.75,15.01,50.67,24.88,39.76,27.51,51.28,65.07,29.61,29.78,48.15,69.11,8268.64,82.52,0.14748072,0,0,24.23,43,10.67,3.48,35.74,0,65.88,26.93,23.41,0,12.86,0,0,24.4,0,101.37,15.19,55.41,34.91,44.96,0,53.46,57.92,25.47,20.22,0,15.01,50.67,24.88,0,0,51.28,0,29.61,0,48.15,69.11,26
"35",2009-05-18,91.230003,NA,126.65,26.13,44.37,11.73,3.64,37.78,18.72,66.03,28.22,24.21,17.65,13.47,NA,143.15,26.02,NA,104.58,15.52,56.05,37.26,46.07,NA,54.2,59.23,25.74,20.6,51.2,15.19,52.52,24.59,40.6,27.81,52.98,66.41,29.7,30.7,49.92,70.5,8504.08,84.86,0.14748072,0,0,26.13,44.37,11.73,3.64,37.78,0,66.03,28.22,24.21,0,13.47,0,0,26.02,0,104.58,15.52,56.05,37.26,46.07,0,54.2,59.23,25.74,20.6,0,15.19,52.52,24.59,0,0,52.98,0,29.7,0,49.92,70.5,26
"36",2009-05-19,91.120003,NA,127.45,24.79,44.62,11.25,3.77,37.67,18.88,65.86,28.34,23.82,17.88,13.7,NA,141.15,24.63,NA,105.51,15.65,55.89,35.81,46.64,NA,53.87,59,25.77,20.31,52.04,15.1,52.95,24.67,39.27,27.46,52.3,64.8,29.65,30.57,49.36,70.52,8474.85,84.48,0.14748072,0,0,24.79,44.62,11.25,3.77,37.67,0,65.86,28.34,23.82,0,13.7,0,0,24.63,0,105.51,15.65,55.89,35.81,46.64,0,53.87,59,25.77,20.31,0,15.1,52.95,24.67,0,0,52.3,0,29.65,0,49.36,70.52,26
"37",2009-05-20,90.510002,NA,125.87,23.98,44.58,11.49,3.69,37.3,18.6,65.21,28.2,23.55,17.76,13.77,NA,136.44,23.83,NA,104.05,15.58,55.87,34.55,47,NA,56.25,58.2,26.09,20.38,50.69,15.11,54.02,24.13,38.98,27.78,51.74,64.96,29.83,30.17,48.94,69.61,8422.04,83.93,0.14748072,0,0,23.98,44.58,11.49,3.69,37.3,0,65.21,28.2,23.55,0,13.77,0,0,23.83,0,104.05,15.58,55.87,34.55,47,0,56.25,58.2,26.09,20.38,0,15.11,54.02,24.13,0,0,51.74,0,29.83,0,48.94,69.61,26
"38",2009-05-21,89.209999,NA,124.18,24.15,43.29,11.41,3.72,35.54,18.1,64.47,27.3,23.23,17.07,13.24,NA,137.16,22.89,NA,102.82,15.18,54.99,34.9,46.68,NA,55.69,56.55,26.12,19.82,51.35,14.83,53.02,23.67,39.7,26.92,50.76,66.28,29.16,29.77,49.11,68.39,8292.13,82.84,0.14748072,0,0,24.15,43.29,11.41,3.72,35.54,0,64.47,27.3,23.23,0,13.24,0,0,22.89,0,102.82,15.18,54.99,34.9,46.68,0,55.69,56.55,26.12,19.82,0,14.83,53.02,23.67,0,0,50.76,0,29.16,0,49.11,68.39,26
"39",2009-05-22,89.019997,NA,122.5,23.4,42.94,11.07,3.67,34.31,17.9,64.44,27.77,23.7,17.28,13.1,NA,136.35,22.86,NA,101.89,15.05,54.77,34.41,47.3,NA,57.08,56.07,26.17,19.75,52.41,14.96,53.03,23.68,40.26,26.3,51.04,65.75,28.81,29.56,49.25,68.83,8277.32,82.61,0.14748072,0,0,23.4,42.94,11.07,3.67,34.31,0,64.44,27.77,23.7,0,13.1,0,0,22.86,0,101.89,15.05,54.77,34.41,47.3,0,57.08,56.07,26.17,19.75,0,14.96,53.03,23.68,0,0,51.04,0,28.81,0,49.25,68.83,26
"40",2009-05-26,91.300003,NA,130.78,24.57,44.16,10.98,3.77,35,18.49,65.66,28.31,24.54,16.94,13.39,NA,142.05,23.8,NA,105.02,15.48,55.26,36.54,47.21,NA,58.84,57.91,26.56,20.34,54.17,15.02,53.78,24.51,41.41,27.19,52.74,66.77,29.63,30.74,50,69.81,8473.49,84.59,0.14748072,0,0,24.57,44.16,10.98,3.77,35,0,65.66,28.31,24.54,0,13.39,0,0,23.8,0,105.02,15.48,55.26,36.54,47.21,0,58.84,57.91,26.56,20.34,0,15.02,53.78,24.51,0,0,52.74,0,29.63,0,50,69.81,26
"41",2009-05-27,89.669998,NA,133.05,23.5,43.57,10.91,3.7,35.05,18.22,64.57,27.56,23.87,16.92,12.99,NA,140.01,23.33,NA,102.93,15.46,54.22,34.66,46.63,NA,57.82,56.04,26.63,20.13,54.41,14.66,51.78,24.07,38.92,27.49,51.44,65.92,28.95,30.13,49.32,68.3,8300.02,82.9,0.14748072,0,0,23.5,43.57,10.91,3.7,35.05,0,64.57,27.56,23.87,0,12.99,0,0,23.33,0,102.93,15.46,54.22,34.66,46.63,0,57.82,56.04,26.63,20.13,0,14.66,51.78,24.07,0,0,51.44,0,28.95,0,49.32,68.3,26
"42",2009-05-28,90.919998,NA,135.07,24.3,44.32,11.3,3.67,34.59,18.51,65.81,27.79,23.99,16.87,13.19,NA,144.65,22.7,NA,104.69,15.72,54.53,36.65,46.9,NA,58.13,56.55,26.77,20.45,55.11,14.69,52.59,24.63,39.45,27.19,52.38,66.5,29.27,30.21,49.55,69.23,8403.8,83.76,0.14748072,0,0,24.3,44.32,11.3,3.67,34.59,0,65.81,27.79,23.99,0,13.19,0,0,22.7,0,104.69,15.72,54.53,36.65,46.9,0,58.13,56.55,26.77,20.45,0,14.69,52.59,24.63,0,0,52.38,0,29.27,0,49.55,69.23,26
"43",2009-05-29,92.529999,NA,135.81,24.85,44.85,11.27,3.72,35.46,18.5,66.67,28.47,24.22,17.68,13.48,NA,144.57,23.16,NA,106.28,15.72,55.16,36.9,49.16,NA,58.99,57.1,27.58,20.89,57.05,15.19,51.94,24.79,40.66,26.6,52.61,67.71,29.26,29.79,49.74,69.35,8500.33,85.13,0.14748072,0,0,24.85,44.85,11.27,3.72,35.46,0,66.67,28.47,24.22,0,13.48,0,0,23.16,0,106.28,15.72,55.16,36.9,49.16,0,58.99,57.1,27.58,20.89,0,15.19,51.94,24.79,0,0,52.61,0,29.26,0,49.74,69.35,26
"44",2009-06-01,94.769997,NA,139.35,25.99,47.7,11.21,3.69,37.55,19.5,69.21,29.9,25.03,17.1,13.86,NA,144.33,24.16,NA,108.37,16.5,55.78,36.11,49.02,NA,59.85,59.29,27.53,21.4,59.26,14.76,53.36,24.64,41.91,27.5,55.27,66.66,29.25,31.14,50.59,71.76,8721.44,87.09,0.14748072,0,0,25.99,47.7,11.21,3.69,37.55,0,69.21,29.9,25.03,0,13.86,0,0,24.16,0,108.37,16.5,55.78,36.11,49.02,0,59.85,59.29,27.53,21.4,0,14.76,53.36,24.64,0,0,55.27,0,29.25,0,50.59,71.76,26
"45",2009-06-02,94.849998,NA,139.49,24.71,49.2,11.41,3.51,37.45,19.61,69.35,30.05,25.13,18.73,13.8,NA,143.13,24.5,NA,106.83,16.19,56.21,34.5,49.66,NA,60.38,59.96,27.7,21.4,57.83,14.98,53.71,24.84,42.98,28.1,55.58,66.81,29.57,31.62,49.93,72.92,8740.87,87.24,0.14748072,0,0,24.71,49.2,11.41,3.51,37.45,0,69.35,30.05,25.13,0,13.8,0,0,24.5,0,106.83,16.19,56.21,34.5,49.66,0,60.38,59.96,27.7,21.4,0,14.98,53.71,24.84,0,0,55.58,0,29.57,0,49.93,72.92,26
"46",2009-06-03,93.650002,NA,140.95,24.48,48.37,11.21,3.39,36.66,19.36,68.26,28.89,25.08,17.68,13.5,NA,142.15,24.37,NA,106.49,15.94,56.16,33.98,49.09,NA,60.99,59.5,27.59,21.73,58.17,14.89,53.81,24.46,42.7,27.5,54.69,68.23,29.59,31.28,50.88,72.08,8675.28,86.69,0.14748072,0,0,24.48,48.37,11.21,3.39,36.66,0,68.26,28.89,25.08,0,13.5,0,0,24.37,0,106.49,15.94,56.16,33.98,49.09,0,60.99,59.5,27.59,21.73,0,14.89,53.81,24.46,0,0,54.69,0,29.59,0,50.88,72.08,26
"47",2009-06-04,94.529999,NA,143.74,25.25,50.57,11.87,3.57,38.02,19.67,69.79,28.71,25.14,17.97,13.75,NA,149.47,24.57,NA,106.33,16.13,55.84,35.35,49.76,NA,60.24,59.85,26.58,21.83,57.54,14.64,53.35,24.36,43.62,27.27,55.13,69.52,29.57,30.93,50.87,72.98,8750.24,87.25,0.14748072,0,0,25.25,50.57,11.87,3.57,38.02,0,69.79,28.71,25.14,0,13.75,0,0,24.57,0,106.33,16.13,55.84,35.35,49.76,0,60.24,59.85,26.58,21.83,0,14.64,53.35,24.36,0,0,55.13,0,29.57,0,50.87,72.98,26
"48",2009-06-05,94.550003,NA,144.67,24.95,52.65,11.86,3.46,38.47,19.87,69.37,27,24.95,17.56,13.54,NA,149.01,24.17,NA,107.24,15.92,55.93,34.55,49.44,NA,59.87,60.94,26.07,22.14,58.29,14.51,53.18,24.56,43.75,27.1,56.39,69.28,29.25,30.83,51.07,72.97,8763.13,87.58,0.14748072,0,0,24.95,52.65,11.86,3.46,38.47,0,69.37,27,24.95,0,13.54,0,0,24.17,0,107.24,15.92,55.93,34.55,49.44,0,59.87,60.94,26.07,22.14,0,14.51,53.18,24.56,0,0,56.39,0,29.25,0,51.07,72.97,26
"49",2009-06-08,94.160004,NA,143.85,25.65,52.83,12.06,3.42,38.57,19.87,69.58,26.21,25.33,16.95,13.56,NA,148.35,24.56,NA,107.49,15.92,55.63,35.39,49.38,NA,58.72,60.69,25.93,22.05,58,14.31,53.14,24.4,43.92,26.05,56.49,69.8,29.28,31.3,50.81,73.17,8764.49,87.48,0.14748072,0,0,25.65,52.83,12.06,0,38.57,19.87,69.58,26.21,25.33,0,13.56,0,0,24.56,0,107.49,15.92,55.63,35.39,49.38,0,58.72,60.69,25.93,22.05,0,14.31,53.14,24.4,43.92,0,56.49,0,29.28,0,50.81,73.17,27
"50",2009-06-09,94.639999,NA,142.72,26.93,52.35,12.06,3.41,38.24,20.08,70.19,26.93,25.33,17.87,13.57,NA,149.31,24.35,NA,108.14,16.42,55.7,35.26,49.09,NA,59.08,60.34,25.72,22.08,58.66,14.13,52.41,24.21,44.04,25.98,55.52,68.63,29.42,31.11,50.61,73.12,8763.06,87.48,0.14748072,0,0,26.93,52.35,12.06,0,38.24,20.08,70.19,26.93,25.33,0,13.57,0,0,24.35,0,108.14,16.42,55.7,35.26,49.09,0,59.08,60.34,25.72,22.08,0,14.13,52.41,24.21,44.04,0,55.52,0,29.42,0,50.61,73.12,27
"51",2009-06-10,94.400002,NA,140.25,26.69,52.3,11.98,3.48,37.62,19.95,70.22,26.77,25.1,17.56,13.4,NA,146.68,24.39,NA,108.35,16.46,55.66,34.84,48.41,NA,58.36,60.46,25.59,22.55,57.05,14.05,52.08,24.28,43.77,25.73,55.5,69.27,29.53,30.99,50.06,73.84,8739.02,87.39,0.14748072,0,0,26.69,52.3,11.98,0,37.62,19.95,70.22,26.77,25.1,0,13.4,0,0,24.39,0,108.35,16.46,55.66,34.84,48.41,0,58.36,60.46,25.59,22.55,0,14.05,52.08,24.28,43.77,0,55.5,0,29.53,0,50.06,73.84,27
"52",2009-06-11,94.82,NA,139.95,25.63,50.66,12.97,3.48,37.61,20.1,71.9,27.11,25.23,17.43,13.46,NA,145.15,24.23,NA,109.4,16.35,56.05,34.94,48.58,NA,57.67,60.58,26.19,22.83,56.62,14.63,52.01,24.79,43.57,24.05,55.55,66.72,29.75,30.93,49.32,74.05,8770.92,87.6,0.14748072,0,0,25.63,50.66,12.97,0,37.61,20.1,71.9,27.11,25.23,0,13.46,0,0,24.23,0,109.4,16.35,56.05,34.94,48.58,0,57.67,60.58,26.19,22.83,0,14.63,52.01,24.79,43.57,0,55.55,0,29.75,0,49.32,74.05,27
"53",2009-06-12,95.080002,NA,136.97,25.16,51.44,13.72,3.47,37.73,19.91,72.67,27,25.06,17.34,13.51,NA,145.64,24.15,NA,108.21,16.31,56.06,35.13,48.89,NA,58.36,61,26.08,23.33,56.61,14.76,52.55,25.01,43.2,24.21,55.84,64.36,29.92,31.18,49.84,73.78,8799.26,88.05,0.14748072,0,0,25.16,51.44,13.72,0,37.73,19.91,72.67,27,25.06,0,13.51,0,0,24.15,0,108.21,16.31,56.06,35.13,48.89,0,58.36,61,26.08,23.33,0,14.76,52.55,25.01,43.2,0,55.84,0,29.92,0,49.84,73.78,27
"54",2009-06-15,92.900002,NA,136.09,25.23,49.52,13.33,3.37,36.12,19.36,71.08,25.79,24.25,16.68,13.15,NA,143.01,23.85,NA,107.62,15.98,54.75,34,48.11,NA,57.78,59.31,24.96,23.42,55.94,14.13,51.33,24.63,42.56,23.51,54.72,64.43,29.73,30.47,48.46,72.81,8612.13,86.23,0.14748072,0,0,25.23,49.52,13.33,0,36.12,19.36,71.08,25.79,24.25,0,13.15,0,0,23.85,0,107.62,15.98,54.75,34,48.11,0,57.78,59.31,24.96,23.42,0,14.13,51.33,24.63,42.56,0,54.72,0,29.73,0,48.46,72.81,27
"55",2009-06-16,91.639999,NA,136.35,24.69,48.83,12.73,3.25,35.56,19.08,69.88,25.2,23.49,16.08,12.78,NA,144.16,23.2,NA,107.32,15.86,54.62,33.5,47.83,NA,57.07,58.41,24.43,23.45,55.33,14.16,50.1,24.22,42.37,24.02,54.58,62.46,29.54,30.39,48.25,71.63,8504.67,85,0.14748072,0,0,24.69,48.83,12.73,0,35.56,19.08,69.88,25.2,23.49,0,12.78,0,0,23.2,0,107.32,15.86,54.62,33.5,47.83,0,57.07,58.41,24.43,23.45,0,14.16,50.1,24.22,42.37,0,54.58,0,29.54,0,48.25,71.63,27
"56",2009-06-17,91.550003,NA,135.58,23.95,48.55,12.3,3.08,34.8,19.2,68.83,24.8,23.68,16.13,12.25,NA,139.73,23.65,NA,107,16.14,55.2,32.73,47.93,NA,57.37,59.04,24.77,23.68,54.63,14.58,50.01,24.14,42.51,24.02,54.68,61.35,29.78,30.7,48.56,71.42,8497.18,84.97,0.14748072,0,0,23.95,48.55,12.3,0,34.8,19.2,68.83,24.8,23.68,0,12.25,0,0,23.65,0,107,16.14,55.2,32.73,47.93,0,57.37,59.04,24.77,23.68,0,14.58,50.01,24.14,42.51,0,54.68,0,29.78,0,48.56,71.42,27
"57",2009-06-18,92.220001,NA,135.88,24.1,48.96,12.9,3.13,34.08,18.99,68.43,25.17,23.72,16.15,11.97,NA,143.09,23.35,NA,106.33,15.87,55.79,34.17,49.55,NA,58.16,59.31,25.65,23.5,56.3,14.92,51.17,24.13,42.53,25.45,54.93,61.41,30.09,31.72,48.68,71.44,8555.6,85.36,0.14748072,0,0,24.1,48.96,12.9,0,34.08,18.99,68.43,25.17,23.72,0,11.97,0,0,23.35,0,106.33,15.87,55.79,34.17,49.55,0,58.16,59.31,25.65,23.5,0,14.92,51.17,24.13,42.53,0,54.93,0,30.09,0,48.68,71.44,27
"58",2009-06-19,92.040001,NA,139.48,24.64,48.44,13.22,3.17,33.65,18.92,68.06,24.97,23.53,16.31,12.1,NA,143.13,23.52,NA,105.89,16.01,56.09,35,48.81,NA,58.17,59.37,25.91,24.07,56.7,15,50.64,24.04,42.08,25.43,54.2,61.37,29.66,31.43,48.17,71.05,8539.73,85.05,0.14748072,0,0,24.64,48.44,13.22,0,33.65,18.92,68.06,24.97,23.53,0,12.1,0,0,23.52,0,105.89,16.01,56.09,35,48.81,0,58.17,59.37,25.91,24.07,0,15,50.64,24.04,42.08,0,54.2,0,29.66,0,48.17,71.05,27
"59",2009-06-22,89.279999,NA,137.37,23.23,46.9,11.94,3,32.36,18.41,65.76,24.1,22.66,15.17,11.52,NA,137.01,23.25,NA,104.52,15.68,55.49,32.87,47.99,NA,57.2,57.47,25.18,23.28,55.26,14.79,50.56,24.15,41.06,24.56,52.58,61.24,30.02,29.64,48.59,68.84,8339.01,83.06,0.14748072,0,0,23.23,46.9,11.94,0,32.36,18.41,65.76,24.1,22.66,0,11.52,0,0,23.25,0,104.52,15.68,55.49,32.87,47.99,0,57.2,57.47,25.18,23.28,0,14.79,50.56,24.15,41.06,0,52.58,0,30.02,0,48.59,68.84,27
"60",2009-06-23,89.349998,NA,134.01,23.39,43.87,12.23,3.01,33,18.57,65.96,24.4,22.88,15.26,11.6,NA,141.19,22.88,NA,104.44,15.81,55.01,33.57,47.8,NA,56.76,57.06,25.11,23.34,53.54,14.73,50.55,24.66,41,24.54,51.84,62.67,30.52,29.65,48.35,68.95,8322.91,82.92,0.14748072,0,0,23.39,43.87,12.23,0,33,18.57,65.96,24.4,22.88,0,11.6,0,0,22.88,0,104.44,15.81,55.01,33.57,47.8,0,56.76,57.06,25.11,23.34,0,14.73,50.55,24.66,41,0,51.84,0,30.52,0,48.35,68.95,27
"61",2009-06-24,90.120003,NA,136.22,22.93,41.32,12.35,3.04,33.4,18.61,65.72,24.83,22.9,15.49,11.7,NA,142.65,22.68,NA,104.15,16.1,55.46,33.46,47.5,NA,56.3,57.48,25.45,23.47,53.02,14.72,50.55,24.65,40.76,24.81,50.81,61.09,30.8,30,48.51,68.45,8299.86,82.77,0.14748072,0,0,22.93,41.32,12.35,0,33.4,18.61,65.72,24.83,22.9,0,11.7,0,0,22.68,0,104.15,16.1,55.46,33.46,47.5,0,56.3,57.48,25.45,23.47,0,14.72,50.55,24.65,40.76,0,50.81,0,30.8,0,48.51,68.45,27
"62",2009-06-25,92.080002,NA,139.86,24.44,42.53,12.35,3.03,34.49,19.03,66.87,25.29,23.55,15.88,11.86,NA,144.43,23.57,NA,106.06,16.31,56.27,34.14,47.85,NA,57.46,58.9,26.57,23.79,51.28,15.33,51.68,24.85,40.91,24.99,52.03,61.95,31.09,30,49.15,69.88,8472.4,84.46,0.14748072,0,0,24.44,42.53,12.35,0,34.49,19.03,66.87,25.29,23.55,0,11.86,0,0,23.57,0,106.06,16.31,56.27,34.14,47.85,0,57.46,58.9,26.57,23.79,0,15.33,51.68,24.85,40.91,0,52.03,0,31.09,0,49.15,69.88,27
"63",2009-06-26,91.839996,NA,142.44,23.76,41.88,12.75,3.03,34.56,18.91,65.95,25.38,23.43,16.05,11.75,NA,146.74,23.61,NA,105.68,16.29,56.6,34.45,48.13,NA,57,59.26,27,23.35,50.84,15.19,51.75,24.82,40.88,24.77,51.55,63.82,30.99,29.8,48.63,69.05,8438.39,84.01,0.14748072,0,0,23.76,41.88,12.75,0,34.56,18.91,65.95,25.38,23.43,0,11.75,0,0,23.61,0,105.68,16.29,56.6,34.45,48.13,0,57,59.26,27,23.35,0,15.19,51.75,24.82,40.88,0,51.55,0,30.99,0,48.63,69.05,27
"64",2009-06-29,92.699997,NA,141.97,24,42.65,13.19,3.02,34.74,18.99,66.88,26.01,23.66,16.07,11.76,NA,149.36,23.87,NA,105.83,16.38,56.96,34.6,48.29,NA,57.23,59.96,27.85,23.86,51.75,15.26,52.23,25.22,41.01,25.12,52.47,62.98,31.36,29.89,48.76,70.58,8529.38,84.99,0.14748072,0,0,24,42.65,13.19,0,34.74,18.99,66.88,26.01,23.66,0,11.76,0,0,23.87,0,105.83,16.38,56.96,34.6,48.29,0,57.23,59.96,27.85,23.86,0,15.26,52.23,25.22,41.01,0,52.47,0,31.36,0,48.76,70.58,27
"65",2009-06-30,91.949997,NA,142.43,23.24,42.5,13.2,2.97,33.04,18.65,66.25,25.62,23.33,16.14,11.72,NA,147.44,23.63,NA,104.42,16.55,56.8,34.11,47.99,NA,57.49,60.1,27.96,23.77,51.78,15,51.1,24.84,41.04,24.98,51.96,62.26,30.73,29.4,48.44,69.91,8447,84.4,0.14748072,0,0,23.24,42.5,13.2,0,33.04,18.65,66.25,25.62,23.33,0,11.72,0,0,23.63,0,104.42,16.55,56.8,34.11,47.99,0,57.49,60.1,27.96,23.77,0,15,51.1,24.84,41.04,0,51.96,0,30.73,0,48.44,69.91,27
"66",2009-07-01,92.330002,NA,142.83,23,42.23,13.05,2.97,33.19,18.8,66.52,25.8,23.45,15.98,11.78,NA,147.32,23.71,NA,104.84,17.04,57.07,33.77,49.18,NA,58.22,60.74,28.05,24.04,52.42,14.9,52,25.07,41.13,25.16,52.28,60.8,30.82,29.34,48.37,70.56,8504.06,84.77,0.14748072,0,0,23,42.23,13.05,0,33.19,18.8,66.52,25.8,23.45,0,11.78,0,0,23.71,0,104.84,17.04,57.07,33.77,49.18,0,58.22,60.74,28.05,24.04,0,14.9,52,25.07,41.13,0,52.28,0,30.82,0,48.37,70.56,27
"67",2009-07-02,89.809998,NA,140.02,22.35,40.9,12.64,2.88,31.81,18.5,64.5,24.84,22.85,15.2,11.52,NA,143.72,22.83,NA,101.73,16.72,55.97,32.57,48.9,NA,57.48,60.21,27.01,23.37,51.09,14.5,50.95,24.59,39.33,23.97,50.36,60.42,30.22,28.76,47.85,68.47,8280.74,82.73,0.14748072,0,0,22.35,40.9,12.64,0,31.81,18.5,64.5,24.84,22.85,0,11.52,0,0,22.83,0,101.73,16.72,55.97,32.57,48.9,0,57.48,60.21,27.01,23.37,0,14.5,50.95,24.59,39.33,0,50.36,0,30.22,0,47.85,68.47,27
"68",2009-07-06,89.800003,NA,138.61,23.52,40.56,12.15,2.79,31.7,18.53,64.14,25.33,23.09,15.23,11.48,NA,146.46,22.88,NA,101.65,16.54,56.62,32.6,49,NA,57.99,60.67,27.89,23.2,51.91,14.57,52.17,24.8,39.94,24.09,50.9,60.67,30.36,29.51,47.73,68.1,8324.87,82.99,0.14748072,0,0,23.52,40.56,12.15,0,31.7,18.53,64.14,25.33,23.09,0,11.48,0,0,22.88,0,101.65,16.54,56.62,32.6,49,0,57.99,60.67,27.89,23.2,0,14.57,52.17,24.8,39.94,0,50.9,0,30.36,0,47.73,68.1,27
"69",2009-07-07,88.059998,NA,135.4,22.63,39.04,12.15,2.69,30.29,18.24,62.7,24.04,22.53,14.78,11.01,NA,142.54,22.4,NA,100.19,16.25,56.23,32.81,48.64,NA,56.8,58.76,27.62,22.53,51.21,14.59,51.91,24.33,39.04,25.17,49.43,59.71,29.64,28.86,47.84,66.56,8163.6,81.29,0.14748072,0,0,22.63,39.04,12.15,0,30.29,18.24,62.7,24.04,22.53,0,11.01,0,0,22.4,0,100.19,16.25,56.23,32.81,48.64,0,56.8,58.76,27.62,22.53,0,14.59,51.91,24.33,39.04,0,49.43,0,29.64,0,47.84,66.56,27
"70",2009-07-08,88,NA,137.22,22.72,39.55,11.84,2.62,30.58,18.13,62.78,24.18,22.24,14.72,10.71,NA,138.55,22.66,NA,100.68,15.94,57.08,32.71,48.51,NA,57.04,59.02,28.04,22.56,51.51,14.61,52.64,23.54,39.07,24.67,49.68,59.49,28.65,29.76,48.37,66.26,8178.41,81.67,0.14748072,0,0,22.72,39.55,11.84,0,30.58,18.13,62.78,24.18,22.24,0,10.71,0,0,22.66,0,100.68,15.94,57.08,32.71,48.51,0,57.04,59.02,28.04,22.56,0,14.61,52.64,23.54,39.07,0,49.68,0,28.65,0,48.37,66.26,27
"71",2009-07-09,88.169998,NA,136.36,22.8,39.3,11.97,2.69,30.65,18.17,63.08,24.5,22.53,14.76,10.86,NA,143.21,22.68,NA,102.08,16.02,56.69,33.62,48.71,NA,56.77,59.09,27.01,22.44,51.06,14.29,52.41,23.38,39.05,24.94,49.65,60.44,28.64,29.38,48.08,65.97,8183.17,81.51,0.14748072,0,0,22.8,39.3,11.97,0,30.65,18.17,63.08,24.5,22.53,0,10.86,0,0,22.68,0,102.08,16.02,56.69,33.62,48.71,0,56.77,59.09,27.01,22.44,0,14.29,52.41,23.38,39.05,0,49.65,0,28.64,0,48.08,65.97,27
"72",2009-07-10,87.959999,NA,138.52,23.22,39.65,11.88,2.59,30.53,18.34,61.4,24.61,22.41,14.66,10.78,NA,141.87,22.52,NA,100.83,16.04,56.93,32.34,48.31,NA,57.05,59.79,26.45,22.39,51.3,14.2,52.22,23.44,39,24.67,49.64,59.86,28.62,28.84,47.57,65.12,8146.52,81.18,0.14748072,0,0,23.22,39.65,11.88,0,30.53,18.34,61.4,24.61,22.41,0,10.78,0,0,22.52,0,100.83,16.04,56.93,32.34,48.31,0,57.05,59.79,26.45,22.39,0,14.2,52.22,23.44,39,0,49.64,0,28.62,0,47.57,65.12,27
"73",2009-07-13,90.099998,NA,142.34,24.52,40.44,12.99,2.78,31.8,18.57,62.44,25.26,22.7,15.29,11.46,NA,149.44,23.11,NA,103.62,16.49,57.72,34.71,49.05,NA,57.27,60.49,26.82,23.23,51.54,14.76,52.98,23.77,40.4,25.01,51.42,60.35,29.05,29.32,47.83,65.7,8331.68,83.05,0.14748072,0,0,24.52,40.44,12.99,0,31.8,18.57,62.44,25.26,22.7,0,11.46,0,0,23.11,0,103.62,16.49,57.72,34.71,49.05,0,57.27,60.49,26.82,23.23,0,14.76,52.98,23.77,40.4,0,51.42,0,29.05,0,47.83,65.7,27
